"#OTU_ID"	"EXPERIMENT_2_T_B01"	"EXPERIMENT_2_T_B02"	"EXPERIMENT_2_T_G01"	"EXPERIMENT_2_T_G02"	"EXPERIMENT_2_T_KE008_A01"	"EXPERIMENT_2_T_KE008_A02"	"EXPERIMENT_2_T_KE008_A03"	"EXPERIMENT_2_T_KE008_A04"	"EXPERIMENT_2_T_KE008_A05"	"EXPERIMENT_2_T_KE008_A06"	"EXPERIMENT_2_T_KE008_A07"	"EXPERIMENT_2_T_KE008_A08"	"EXPERIMENT_2_T_KE008_A09"	"EXPERIMENT_2_T_KE008_A10"	"EXPERIMENT_2_T_KE008_B01"	"EXPERIMENT_2_T_KE008_B02"	"EXPERIMENT_2_T_KE008_B03"	"EXPERIMENT_2_T_KE008_B04"	"EXPERIMENT_2_T_KE008_B05"	"EXPERIMENT_2_T_KE008_B06"	"EXPERIMENT_2_T_KE008_B07"	"EXPERIMENT_2_T_KE008_B08"	"EXPERIMENT_2_T_KE008_B09"	"EXPERIMENT_2_T_KE008_B10"	"EXPERIMENT_2_T_KE008_C01"	"EXPERIMENT_2_T_KE008_C02"	"EXPERIMENT_2_T_KE008_C03"	"EXPERIMENT_2_T_KE008_C04"	"EXPERIMENT_2_T_KE008_C05"	"EXPERIMENT_2_T_KE008_C06"	"EXPERIMENT_2_T_KE008_C07"	"EXPERIMENT_2_T_KE008_C08"	"EXPERIMENT_2_T_KE008_C09"	"EXPERIMENT_2_T_KE008_C10"	"EXPERIMENT_2_T_L01"	"EXPERIMENT_2_T_L02"	"EXPERIMENT_2_T_Neg_PCR1"	"EXPERIMENT_2_T_Neg_PCR2"	"EXPERIMENT_2_T_PL010_A01"	"EXPERIMENT_2_T_PL010_A02"	"EXPERIMENT_2_T_PL010_A03"	"EXPERIMENT_2_T_PL010_A04"	"EXPERIMENT_2_T_PL010_A05"	"EXPERIMENT_2_T_PL010_A06"	"EXPERIMENT_2_T_PL010_A07"	"EXPERIMENT_2_T_PL010_A08"	"EXPERIMENT_2_T_PL010_A09"	"EXPERIMENT_2_T_PL010_A10"	"EXPERIMENT_2_T_PL010_B01"	"EXPERIMENT_2_T_PL010_B02"	"EXPERIMENT_2_T_PL010_B03"	"EXPERIMENT_2_T_PL010_B04"	"EXPERIMENT_2_T_PL010_B05"	"EXPERIMENT_2_T_PL010_B06"	"EXPERIMENT_2_T_PL010_B07"	"EXPERIMENT_2_T_PL010_B08"	"EXPERIMENT_2_T_PL010_B09"	"EXPERIMENT_2_T_PL010_B10"	"EXPERIMENT_2_T_PL010_C01"	"EXPERIMENT_2_T_PL010_C02"	"EXPERIMENT_2_T_PL010_C03"	"EXPERIMENT_2_T_PL010_C04"	"EXPERIMENT_2_T_PL010_C05"	"EXPERIMENT_2_T_PL010_C06"	"EXPERIMENT_2_T_PL010_C07"	"EXPERIMENT_2_T_PL010_C08"	"EXPERIMENT_2_T_PL010_C09"	"EXPERIMENT_2_T_PL015_A01"	"EXPERIMENT_2_T_PL015_A02"	"EXPERIMENT_2_T_PL015_A03"	"EXPERIMENT_2_T_PL015_A04"	"EXPERIMENT_2_T_PL015_A05"	"EXPERIMENT_2_T_PL015_A06"	"EXPERIMENT_2_T_PL015_A07"	"EXPERIMENT_2_T_PL015_A08"	"EXPERIMENT_2_T_PL015_A09"	"EXPERIMENT_2_T_PL015_A10"	"EXPERIMENT_2_T_PL015_B01"	"EXPERIMENT_2_T_PL015_B02"	"EXPERIMENT_2_T_PL015_B03"	"EXPERIMENT_2_T_PL015_B04"	"EXPERIMENT_2_T_PL015_B05"	"EXPERIMENT_2_T_PL015_B06"	"EXPERIMENT_2_T_PL015_B07"	"EXPERIMENT_2_T_PL015_B08"	"EXPERIMENT_2_T_PL015_B09"	"EXPERIMENT_2_T_PL015_B10"	"EXPERIMENT_2_T_PL015_C01"	"EXPERIMENT_2_T_PL015_C02"	"EXPERIMENT_2_T_PL015_C03"	"EXPERIMENT_2_T_PL015_C04"	"EXPERIMENT_2_T_PL015_C05"	"EXPERIMENT_2_T_PL015_C06"	"EXPERIMENT_2_T_PL015_C07"	"EXPERIMENT_2_T_PL015_C08"	"EXPERIMENT_2_T_PL015_C09"	"EXPERIMENT_2_T_PL015_C10"	"EXPERIMENT_2_T_Q10_A10"	"EXPERIMENT_2_T_Q11_B01"	"EXPERIMENT_2_T_Q12_B02"	"EXPERIMENT_2_T_Q13_B03"	"EXPERIMENT_2_T_Q14_B04"	"EXPERIMENT_2_T_Q15_B05"	"EXPERIMENT_2_T_Q16_B06"	"EXPERIMENT_2_T_Q17_B07"	"EXPERIMENT_2_T_Q18_B08"	"EXPERIMENT_2_T_Q19_B09"	"EXPERIMENT_2_T_Q1_A01"	"EXPERIMENT_2_T_Q20_B10"	"EXPERIMENT_2_T_Q21_C01"	"EXPERIMENT_2_T_Q22_C02"	"EXPERIMENT_2_T_Q23_C03"	"EXPERIMENT_2_T_Q24_C04"	"EXPERIMENT_2_T_Q25_C05"	"EXPERIMENT_2_T_Q26_C06"	"EXPERIMENT_2_T_Q27_C07"	"EXPERIMENT_2_T_Q28_C08"	"EXPERIMENT_2_T_Q29_C09"	"EXPERIMENT_2_T_Q2_A02"	"EXPERIMENT_2_T_Q30_C10"	"EXPERIMENT_2_T_Q31_B01"	"EXPERIMENT_2_T_Q32_B02"	"EXPERIMENT_2_T_Q33_R01"	"EXPERIMENT_2_T_Q34_R02"	"EXPERIMENT_2_T_Q35_G01"	"EXPERIMENT_2_T_Q36_G02"	"EXPERIMENT_2_T_Q37_L01"	"EXPERIMENT_2_T_Q38_L02"	"EXPERIMENT_2_T_Q39_Z01"	"EXPERIMENT_2_T_Q3_A03"	"EXPERIMENT_2_T_Q40_Z02"	"EXPERIMENT_2_T_Q4_A04"	"EXPERIMENT_2_T_Q5_A05"	"EXPERIMENT_2_T_Q6_A06"	"EXPERIMENT_2_T_Q7_A07"	"EXPERIMENT_2_T_Q8_A08"	"EXPERIMENT_2_T_Q9_A09"	"EXPERIMENT_2_T_R01"	"EXPERIMENT_2_T_R02"	"EXPERIMENT_2_T_Z01"	"EXPERIMENT_2_T_Z02"
"OTU336"	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	10	0	0	6	2	30	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	20	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	33	0	0	4	0	0	0	0	4	0	12	0	5	0	2	0	2	0	0	0	0	20	3	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0
"OTU67"	0	57	0	0	25	33	50	0	0	0	0	0	72	92	135	0	47	26	10	0	0	0	64	108	18	11	26	43	0	0	0	0	121	102	0	0	0	0	0	22	0	16	0	0	0	0	72	42	11	0	0	7	14	0	0	0	0	30	44	131	177	34	0	0	0	0	78	0	4	0	0	0	0	0	0	128	156	42	17	9	18	15	0	0	0	29	22	0	0	34	0	0	0	0	0	16	0	240	60	2	245	0	11	0	0	0	55	22	58	29	0	5	0	0	0	0	0	81	50	128	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	237	0	0	0	0
"OTU114"	0	0	0	0	22	12	28	15	33	0	0	0	40	24	55	2	31	84	84	0	17	2	61	139	6	17	23	57	0	0	11	0	28	79	0	0	0	0	0	0	18	26	0	0	0	0	21	50	31	1	134	34	14	11	281	35	115	0	59	16	6	0	4	0	41	69	87	0	0	6	2	2	0	0	0	76	77	18	0	30	8	1	26	0	28	114	157	0	29	57	65	0	0	17	14	0	16	94	131	9	38	0	44	17	0	24	32	19	36	64	0	16	11	0	35	0	0	51	31	36	0	0	0	0	0	0	0	0	0	37	0	101	0	0	0	0	100	0	0	0	0
"OTU53"	0	0	0	0	79	120	110	19	0	0	46	108	269	265	277	20	233	357	48	0	0	70	629	1239	11	0	6	25	32	0	0	31	43	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	9	0	13	0	0	0	0	0	0	0	0	0
"OTU142"	0	24	0	0	0	0	0	11	0	0	0	0	0	0	9	37	0	0	0	0	0	0	0	0	0	0	2	0	35	0	0	0	0	0	4	0	0	0	21	0	0	10	0	0	0	0	0	1	0	0	0	0	19	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	14	0	3	0	0	8	0	0	0	28	0	0	0	0	13	0	0	0	20	79	69	0	0	12	0	0	0	0	0	0	74	0	0	7	0	50	0	0	0	66	0	1	229	0	0	2	0	0	0	0	8	0	0	0	0	0	0	0	4	171	249	2	58	0	0	0	0	30	0	0	0	7	2
"OTU639"	0	41	0	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	17	25	0	0	2	1	0	0	0	0	15	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	16	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	8
"OTU13"	0	16	0	0	308	579	1738	281	121	0	137	133	2098	1295	1485	6	1539	2300	576	0	0	51	1237	2762	191	12	251	919	0	0	22	42	1632	1230	0	0	0	0	26	0	0	27	0	0	0	0	0	1	13	27	12	46	0	0	0	0	42	60	0	0	0	0	0	0	0	0	0	5	3	71	21	0	5	0	0	396	279	164	218	136	51	134	32	32	26	233	271	0	30	579	122	60	22	0	33	225	345	820	556	86	2879	26	74	0	0	0	502	58	405	103	237	73	103	0	0	0	0	844	90	1369	0	0	0	0	0	0	0	0	0	50	0	106	4	0	6	26	921	0	0	0	0
"OTU494"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU20"	0	0	0	0	9	128	144	25	124	0	0	40	375	502	108	9	69	54	76	0	12	0	468	729	0	0	20	2	0	0	0	0	107	62	0	0	0	0	130	378	180	207	26	7	16	22	1471	1080	73	96	25	240	37	0	98	15	926	1035	85	262	218	175	23	0	30	0	787	10	5	10	6	0	0	0	0	726	430	79	51	15	59	21	1	0	55	105	331	27	10	209	145	24	0	21	60	417	431	868	147	20	243	22	0	3	3	0	216	15	189	253	447	131	121	0	0	0	16	1479	48	887	0	0	0	0	0	0	0	0	0	10	0	56	0	0	0	0	756	0	0	0	0
"OTU196"	0	0	0	0	1	77	15	13	0	0	14	0	62	41	0	0	30	2	0	0	0	0	0	23	5	0	0	53	0	0	0	0	100	55	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	18	5	6	0	0	0	0	17	0	8	9	11	28	0	0	0	0	9	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0
"OTU855"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU46"	0	0	0	0	124	196	292	18	0	0	74	0	319	88	396	25	275	350	229	0	0	0	426	586	55	37	128	233	0	42	0	0	667	527	0	0	0	0	0	60	25	64	37	21	0	33	86	85	0	134	113	16	0	24	59	0	44	77	85	500	214	67	27	0	0	0	154	0	18	0	0	0	3	0	0	142	38	19	29	34	4	16	25	0	36	78	102	0	18	91	39	0	0	0	5	16	106	88	111	14	592	0	0	41	0	0	128	7	107	153	80	5	52	0	0	0	0	271	6	292	0	0	0	0	0	0	0	0	0	26	0	68	0	9	0	0	90	0	0	0	0
"OTU64"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
"OTU11"	0	0	0	0	45	57	542	98	60	0	305	188	863	739	28	35	1074	557	340	43	36	64	1617	1894	43	0	264	342	0	0	45	56	988	877	0	0	0	0	81	100	74	138	38	0	27	0	599	407	57	20	224	681	33	26	301	45	1509	2114	166	147	1120	509	14	21	17	153	1754	0	0	17	7	0	0	0	9	944	669	163	0	125	71	12	32	0	40	326	601	26	32	63	118	19	0	0	57	257	272	1963	196	66	3229	378	10	0	5	0	1757	22	1560	79	285	152	236	0	0	0	0	2202	49	1788	0	0	0	0	0	0	0	0	0	82	0	328	4	23	6	0	2216	0	0	0	0
"OTU77"	0	0	0	0	3	0	9	7	53	0	50	0	0	23	0	5	0	12	3	0	19	158	0	0	19	15	29	0	22	22	3	14	0	0	0	5	0	29	10	0	0	0	0	12	9	0	2	9	29	14	77	0	0	0	0	11	0	0	0	9	0	16	17	8	28	4	0	95	3	2	0	0	0	0	10	0	0	6	0	8	6	9	12	0	13	18	277	15	10	0	0	22	24	0	0	0	76	108	3	0	14	37	20	168	118	30	27	64	6	44	80	35	3	80	56	5	0	36	52	9	87	77	0	3	1	3	92	274	228	18	515	124	16	54	0	45	12	0	0	566	34
"OTU238"	0	0	0	0	42	26	27	0	0	0	53	0	51	29	21	0	16	0	0	45	0	18	20	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	5	40	0	9	63	31	0	12	5	5	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	8	14	0	0	0	0	0	0	0	0	0	0	1	0	8	0	9	0	0	0	0	3	0	21	18	0	0	0	0	0	0	0	0	6	9	0	0	0	0	0	0	0	0	0	10	0	25	0	0	0	0	5	0	0	0	0
"OTU24"	0	42	0	0	313	559	604	51	114	10	141	0	690	733	882	53	564	814	456	114	19	73	1132	1512	100	91	176	715	41	293	0	70	1544	1334	0	0	0	0	85	149	145	219	0	21	3	22	410	263	70	147	77	214	69	36	159	9	384	501	142	1333	646	157	0	0	10	13	325	0	10	23	3	0	0	0	0	491	152	122	262	31	6	40	15	12	68	68	156	27	45	61	68	60	0	24	37	134	170	821	294	8	1840	70	11	22	0	0	370	29	354	332	208	117	119	36	0	0	6	1698	163	1586	0	0	39	38	0	0	0	0	0	57	0	91	0	16	0	49	964	17	24	0	0
"OTU72"	0	0	0	0	0	6	0	0	0	0	0	0	0	0	23	0	0	34	70	70	14	14	0	0	0	0	0	0	262	0	0	23	9	0	0	0	0	0	39	0	0	0	0	0	12	0	0	0	19	0	32	0	0	46	29	0	0	0	43	0	5	0	0	0	0	0	0	20	13	12	0	15	0	2	0	0	0	153	7	0	11	13	0	0	0	0	29	223	105	0	0	293	11	0	0	0	0	0	0	0	13	135	57	91	7	0	0	45	0	15	44	19	0	58	0	123	45	0	10	5	0	0	0	0	0	0	0	0	35	0	0	51	3	0	15	273	3	0	0	0	0
"OTU161"	40	0	0	0	0	13	13	0	183	0	0	18	6	14	0	12	10	14	38	46	0	0	15	0	22	9	0	28	0	98	10	11	7	14	0	0	206	1	17	2	0	21	12	0	8	4	7	9	25	0	0	17	0	0	0	12	11	0	26	0	0	9	0	9	0	0	0	14	0	6	3	17	0	0	4	0	12	15	75	0	12	19	9	23	0	17	0	0	0	2	11	0	9	0	11	2	8	8	0	3	5	0	0	0	24	0	6	5	32	25	17	8	0	37	6	0	0	1	12	0	0	22	0	0	0	1	143	230	36	10	88	0	2	8	16	122	24	0	0	0	0
"OTU36"	0	30	0	0	58	99	267	18	75	0	33	8	129	220	146	15	117	167	220	0	146	88	336	413	89	118	175	401	66	227	8	38	331	579	0	0	0	0	37	15	69	56	13	12	0	13	205	181	287	305	455	241	82	58	719	182	536	285	228	82	40	49	49	64	33	76	331	7	11	0	4	0	0	0	3	199	192	60	56	71	19	8	9	0	2	107	191	16	8	35	41	0	0	0	3	6	36	138	52	18	35	0	37	12	0	16	15	23	48	20	101	31	49	44	0	0	15	26	44	22	0	0	0	0	0	0	0	0	0	55	0	319	11	0	6	0	212	0	0	0	0
"OTU302"	0	0	56	73	0	12	39	12	49	0	0	0	9	13	8	25	37	0	10	0	0	18	16	8	0	17	0	0	0	0	0	0	3	11	1	1	141	5	33	7	0	1	0	9	0	0	8	0	2	16	0	7	0	0	0	0	0	37	0	35	0	0	0	0	3	0	0	24	4	2	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0	2	0	0	9	3	9	14	0	0	0	5	26	48	0	28	0	61	27	1	30	0	4	21	6	22	31	19	5	65	0	14	30	0	24	26	12	66	1	0	9	1	26	121	110	10	103	0	0	222	2	4	10	0	0	232	6
"OTU96"	0	217	0	0	0	24	0	0	0	0	0	0	0	11	0	10	4	1	0	0	0	0	7	1	0	12	0	2	0	0	0	0	15	19	0	0	0	0	0	0	0	26	0	0	0	0	5	5	0	0	92	0	0	0	0	0	13	12	0	0	16	0	0	0	0	0	0	0	0	0	10	0	0	0	0	49	48	0	0	5	0	0	0	0	0	21	29	0	1	79	0	6	0	8	0	0	0	52	0	0	0	68	0	6	0	5	7	2	42	5	68	0	0	0	13	0	0	39	11	31	14	0	60	61	0	0	2	0	39	0	10	2	0	0	3	0	48	33	41	0	0
"OTU484"	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU255"	0	0	0	0	0	8	0	0	0	0	0	12	0	0	0	0	23	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	18	0	0	0	14	0	0	52	25	0	0	0	6	0	0	34	3	31	16	0	0	0	0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	0	0	21	0	0	9	0	0	0	8	3	0	0	6	6	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	6	0	0	0	150	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	7	0	0	0	0
"OTU1"	0	0	0	0	708	1152	1847	807	483	188	849	1065	6795	9356	197	14	2170	2034	85	171	312	346	13279	21499	624	345	872	1516	158	681	393	313	7444	9302	0	0	0	0	876	1072	410	818	104	25	77	21	5981	4381	665	378	559	1994	159	211	390	10	6923	9376	545	396	758	662	58	15	381	250	4787	52	48	325	76	53	0	6	11	7671	6680	620	409	439	432	150	194	432	189	2935	4782	367	648	1099	1511	451	42	326	352	3277	5299	10369	1216	193	2100	2483	178	149	18	183	4356	329	3439	1539	2760	1281	2112	47	12	0	59	15967	612	10286	0	0	1200	1355	0	0	0	0	0	273	0	728	10	20	50	58	9965	591	751	0	0
"OTU218"	0	39	0	0	0	0	5	0	0	0	0	0	0	21	0	0	0	11	34	0	0	0	13	0	40	0	0	0	0	0	0	0	6	17	0	32	131	0	0	0	0	0	0	0	0	0	2	25	0	0	0	0	0	0	0	0	72	0	0	0	0	66	0	0	0	0	0	0	0	0	0	24	0	0	2	0	0	0	0	0	0	0	0	99	0	0	0	0	0	7	0	0	82	0	14	0	9	8	0	0	0	0	0	84	0	0	6	17	0	0	0	0	0	0	0	2	0	0	0	1	48	0	0	0	0	0	44	0	0	0	0	0	0	0	9	0	0	0	0	0	19
"OTU89"	0	0	0	0	13	10	5	0	0	16	0	0	63	34	0	0	0	0	0	0	0	0	37	33	27	27	14	9	10	28	15	21	345	302	0	0	0	0	0	0	0	0	0	0	0	0	9	20	0	28	0	0	3	0	0	0	64	0	73	41	0	1	6	6	13	16	121	0	0	0	0	0	0	0	0	49	48	0	0	0	0	0	0	0	0	20	15	0	0	4	0	0	0	0	0	10	6	15	0	5	9	18	0	0	0	0	9	0	20	13	0	0	0	0	0	0	0	56	2	24	0	0	624	700	0	0	0	0	0	6	0	8	0	0	0	0	19	181	241	0	0
"OTU47"	0	0	0	0	40	49	5	23	0	0	0	40	245	130	3	0	0	0	17	0	0	0	250	169	95	133	9	42	0	0	9	0	421	628	0	0	0	0	17	19	0	0	0	0	0	0	4	77	0	17	15	30	0	68	0	0	125	170	118	37	18	57	9	26	31	21	324	0	0	0	0	0	0	0	0	170	122	23	0	0	0	15	0	0	0	48	151	0	0	6	0	8	0	0	0	9	25	167	0	0	11	94	0	2	0	0	66	19	81	7	0	0	0	0	0	0	0	56	7	76	0	0	816	1039	0	0	0	0	0	0	0	0	0	0	16	0	113	181	250	0	0
"OTU162"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	14	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU45"	0	0	0	0	78	124	185	25	138	0	0	0	158	209	213	0	328	123	58	0	0	0	335	505	4	0	20	35	0	0	0	0	81	71	0	0	0	0	15	0	0	18	0	0	0	0	60	40	0	181	0	6	7	0	0	0	0	87	0	11	17	0	24	0	0	0	0	0	4	23	0	0	0	0	0	135	62	0	82	8	12	7	0	0	0	23	35	12	23	147	14	25	0	16	0	53	42	316	75	10	701	0	0	0	0	0	51	16	28	65	73	6	20	0	0	0	0	249	95	440	0	0	0	0	0	0	0	0	0	22	0	37	0	0	0	0	237	0	0	0	0
"OTU3"	0	0	0	0	136	238	240	114	66	0	37	191	1447	2112	94	6	366	351	0	0	27	55	3118	4283	156	749	112	176	112	130	40	44	1137	1311	0	0	0	0	148	50	102	200	21	27	3	0	936	743	352	203	407	1537	175	107	317	33	3466	5437	384	359	494	680	33	14	246	190	2891	63	52	206	35	22	0	4	3	7787	6216	169	243	189	176	78	95	72	196	1722	2325	221	372	474	365	133	0	84	196	1282	2216	6933	368	64	877	1921	59	21	10	33	1522	236	1218	501	1228	492	618	26	0	0	0	4742	468	3307	0	0	5619	6092	0	0	0	0	0	161	0	403	1	0	17	14	6826	3243	3957	0	0
"OTU23"	0	0	0	0	0	0	0	0	0	0	0	0	39	38	28	0	11	0	0	0	30	0	190	392	0	0	7	0	0	0	0	0	52	42	0	0	0	0	0	0	0	0	0	0	0	0	27	54	0	0	33	21	0	13	0	0	49	26	0	19	2	30	0	0	0	0	62	33	12	115	43	7	0	9	8	3607	2383	22	0	9	0	6	0	1	0	22	55	0	102	165	175	37	30	24	33	327	664	3947	36	17	30	778	0	0	9	0	57	115	83	189	270	117	169	0	0	0	0	1649	161	1146	0	0	48	44	0	0	0	0	0	123	0	230	2	0	13	67	3820	11	15	0	0
"OTU29"	0	0	272	389	23	50	228	56	0	0	22	0	424	423	25	0	42	56	0	0	20	0	158	378	16	101	62	97	0	0	0	0	521	523	0	0	0	0	0	0	16	50	3	0	0	0	46	48	10	58	20	30	0	0	22	0	59	170	0	18	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	144	53	0	0	8	0	18	0	0	0	73	56	0	0	10	55	0	0	0	0	26	40	132	0	0	33	226	12	9	0	0	38	10	33	20	41	0	0	0	0	0	0	167	19	114	0	0	324	373	1435	1283	0	0	0	2	0	31	0	0	0	0	234	161	205	0	0
"OTU32"	0	0	0	0	0	0	64	0	0	0	0	53	59	1	0	0	15	0	0	0	0	4	138	460	0	1	0	0	0	0	0	0	76	43	0	0	0	0	16	30	0	41	0	0	0	0	57	46	0	40	22	110	18	33	30	0	357	566	9	29	48	65	0	0	29	0	199	0	0	22	7	0	0	0	0	343	576	58	0	0	0	14	0	0	25	31	146	0	23	60	103	35	0	0	47	278	471	582	36	0	20	43	23	0	11	0	95	30	99	100	164	91	204	0	0	0	0	993	53	694	0	0	839	865	0	0	0	0	0	20	0	61	0	35	0	0	490	373	553	0	0
"OTU535"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"OTU59"	0	0	0	0	6	10	26	12	0	0	0	0	113	223	0	0	51	0	0	0	60	0	190	257	0	0	0	25	0	0	12	0	114	174	0	0	0	0	22	18	6	33	0	14	0	0	125	41	12	0	0	50	0	0	27	0	188	208	1	49	18	31	0	0	0	0	160	8	12	3	0	0	0	0	0	259	88	109	47	6	0	0	0	0	0	59	258	0	44	16	38	0	0	15	0	91	54	279	47	3	36	167	0	0	0	0	67	40	65	21	148	14	56	0	0	0	4	177	50	148	0	0	153	161	0	0	0	0	0	17	0	99	0	36	0	19	349	76	93	0	0
"OTU352"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
