"sample_type" "N" "PCR_median" "PCR_min" "PCR_max" "EXT_median" "EXT_min" "EXT_max" "ROT_median" "ROT_min" "ROT_max" "ALG_median" "ALG_min" "ALG_max"
"1" "20" 16 10.0262749431093 0.807496760043864 44.3738080101716 4.28117133673163 0.965891940839119 10.8968177434908 6.68966653229111 0 18.6338344974547 1.61942804891045 0.313404050144648 3.35216572504708
"2" "5" 2 13.335211040203 9.94212484497726 16.7282972354288 3.59392694493707 2.28913541116394 4.89871847871021 4.99645459534452 3.75066032752245 6.2422488631666 3.85925904573183 3.36916081025217 4.34935728121148
"3" "50" 9 3.44092137068108 0.630676084762866 25.5268766279896 2.33097880928355 1.15171335134367 11.0879505110274 2.5933400605449 0.758725341426404 9.28590640129102 2.39656912209889 0.0236798484489699 4.35045723507262
"4" "algae" 2 0.0542148577238799 0.0418628990057561 0.0665668164420037 0.0187865768066895 0.0166417041105009 0.0209314495028781 0.953141193494949 0.765518389083042 1.14076399790686 98.6744738987803 98.5138670852957 98.8350807122649
"5" "blank" 7 75.3312945973496 71.9607843137255 99.1423670668954 17.8325123152709 0 23.921568627451 0 0 0.0571755288736421 0 0 0
"6" "medium" 27 3.6960036960037 0.791450545519585 13.5446295543817 7.01353904282116 2.26703630835271 24.694774540127 25.1184526513922 4.98569128957253 55.8955970647098 1.78778882147928 0.468247000292654 5.01215634935478
"7" "rotifers" 2 0.113967642780128 0.111324764699929 0.116610520860326 4.31401034319283 3.79516243295213 4.83285825343353 92.5443052186267 92.122311479658 92.9662989575954 2.15687633866594 2.13785954910599 2.17589312822589
